Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
46,9,Black,0,40,1,1,1
45,13,White,0,65,0,1,1
66,4,Black,1,40,0,1,1
58,9,White,1,30,0,1,1
40,14,Asian-Pac-Islander,1,50,0,1,1
71,4,White,0,24,0,0,0
42,9,White,1,40,0,1,1
46,10,White,0,35,1,1,1
19,9,White,0,25,0,1,1
19,10,Asian-Pac-Islander,0,40,0,1,1
37,14,White,1,15,1,1,1
22,10,White,1,40,0,1,1
64,10,White,0,40,0,1,1
38,9,White,0,40,0,1,1
56,3,Black,0,40,0,1,1
47,2,White,1,15,0,1,1
35,9,Black,1,40,0,1,1
23,9,White,1,40,0,1,1
32,11,Asian-Pac-Islander,1,50,0,1,1
49,13,Black,1,35,1,1,1
19,10,White,1,40,0,0,0
27,9,White,0,40,1,1,1
19,10,White,1,32,0,0,0
20,10,White,1,20,0,1,1
42,13,White,0,40,0,1,1
35,13,White,0,40,0,1,1
62,9,White,1,40,0,1,1
46,9,White,0,40,0,1,1
32,10,White,0,35,1,1,1
35,11,White,0,40,0,1,1
55,9,White,0,8,0,1,1
29,10,White,0,45,0,1,1
24,9,White,0,55,0,1,1
19,9,White,1,30,0,1,1
50,9,White,0,50,0,1,1
38,10,White,1,40,0,1,1
24,9,Black,0,40,0,1,1
62,4,White,0,40,1,0,0
33,14,Black,1,70,1,1,1
79,4,White,0,15,0,1,1
33,16,Asian-Pac-Islander,0,40,0,1,1
36,6,White,0,70,0,1,1
46,13,White,0,40,1,1,1
17,7,White,0,6,0,1,1
22,9,White,0,40,0,1,1
39,9,White,1,45,0,1,1
27,13,Black,1,55,0,1,1
57,9,White,0,40,0,1,1
26,10,White,0,32,0,1,1
28,13,White,1,35,0,1,1
46,14,White,0,50,1,1,1
32,9,White,0,50,1,1,1
63,10,White,0,40,1,1,1
21,7,Other,1,30,0,1,1
44,9,White,0,40,0,1,1
40,13,White,0,45,1,1,1
32,9,White,0,40,0,1,1
39,13,White,0,50,1,1,1
31,10,White,0,40,0,1,1
23,9,White,0,40,0,1,1
55,9,White,0,40,0,1,1
31,13,White,0,40,1,1,1
52,10,White,0,40,1,1,1
30,9,White,0,40,0,1,1
28,10,White,1,40,1,1,1
28,9,White,1,36,1,1,1
52,15,White,0,40,1,1,1
32,9,White,0,20,0,1,1
35,9,White,1,35,0,1,1
26,10,White,0,40,0,1,1
17,7,White,1,16,0,1,1
40,10,Black,1,40,0,1,1
75,11,White,1,20,0,0,0
23,10,White,0,40,0,1,1
32,13,White,0,40,0,1,1
27,10,White,0,45,0,1,1
25,11,White,1,30,0,1,1
18,9,White,0,40,0,0,0
66,4,White,1,20,0,1,1
47,9,White,1,40,0,1,1
57,12,White,0,20,0,1,1
30,13,White,1,20,0,1,1
26,10,White,0,40,0,1,1
33,13,White,0,60,1,1,1
39,11,White,0,38,1,1,1
33,11,White,1,40,1,1,1
58,9,White,0,40,0,1,1
22,9,Black,1,30,0,1,1
49,13,White,0,50,1,1,1
20,10,White,1,20,0,1,1
24,13,White,1,35,0,1,1
33,11,Asian-Pac-Islander,0,40,1,1,1
59,6,White,0,40,0,1,1
46,9,Black,0,40,0,1,1
43,9,Asian-Pac-Islander,0,40,0,1,1
25,13,White,0,40,0,1,1
17,7,White,1,20,0,1,1
46,2,White,1,40,0,1,1
20,10,White,1,20,0,1,1
37,9,Black,0,40,0,1,1
56,9,White,0,50,1,1,1
19,10,Black,0,40,0,0,0
30,13,Black,0,50,0,1,1
32,10,Asian-Pac-Islander,0,40,1,1,1
34,10,White,0,45,0,1,1
27,9,White,0,50,0,1,1
23,6,White,0,40,0,1,1
33,6,White,0,40,0,1,1
34,13,Black,1,40,0,1,1
71,13,White,0,34,1,1,1
56,10,White,1,35,0,1,1
61,6,White,1,20,0,0,0
40,14,Black,1,36,1,1,1
35,10,White,0,40,0,1,1
21,9,White,0,40,0,1,1
54,9,White,0,40,0,1,1
24,12,White,1,3,0,1,1
35,14,White,0,45,0,1,1
37,13,White,0,50,0,1,1
20,10,White,1,30,0,0,0
59,10,White,0,45,1,1,1
50,9,White,0,50,1,1,1
28,13,White,0,40,0,1,1
37,4,White,0,40,0,1,1
51,16,White,1,60,1,1,1
46,9,Black,1,15,0,1,1
23,9,White,1,24,0,1,1
57,4,White,0,50,0,1,1
60,9,White,1,72,0,1,1
51,13,White,0,60,1,1,1
50,10,White,0,40,0,1,1
45,10,Asian-Pac-Islander,1,40,0,1,1
41,9,White,0,43,0,1,1
56,10,White,0,54,1,1,1
18,9,White,1,17,0,1,1
51,9,White,0,60,0,1,1
32,15,White,1,35,0,1,1
48,12,White,0,55,1,1,1
51,9,White,0,40,0,1,1
50,9,White,0,40,1,1,1
32,11,White,0,40,0,1,1
53,15,White,0,45,1,1,1
37,9,White,0,40,0,1,1
62,13,White,0,40,1,1,1
51,9,White,0,40,1,1,1
18,6,White,1,30,0,0,0
70,9,Black,1,8,0,1,1
54,15,White,1,50,1,1,1
67,10,White,1,41,0,1,1
34,12,Asian-Pac-Islander,1,60,1,1,1
26,7,White,0,40,0,1,1
52,10,White,1,72,0,1,1
24,9,White,1,40,0,1,1
51,6,White,0,40,0,1,1
27,9,White,1,40,0,1,1
23,9,White,0,40,0,1,1
38,10,White,0,40,0,1,1
25,9,White,0,30,0,1,1
81,4,White,0,25,0,1,1
35,7,Amer-Indian-Eskimo,0,4,0,1,1
40,15,White,0,60,1,1,1
33,9,Black,0,40,0,1,1
33,16,White,0,90,1,1,1
45,13,White,0,48,1,1,1
22,9,White,0,55,0,1,1
38,9,Asian-Pac-Islander,0,40,0,1,1
46,14,White,0,50,1,1,1
17,7,White,0,30,0,1,1
18,9,White,1,3,0,0,0
42,9,White,0,50,1,1,1
41,13,White,1,40,1,1,1
58,3,Black,0,40,0,1,1
43,10,White,0,45,0,1,1
42,11,White,0,80,0,1,1
19,10,Asian-Pac-Islander,0,32,0,0,0
45,15,White,0,50,1,1,1
41,14,White,0,20,0,1,1
38,7,White,0,35,0,1,1
58,9,White,0,50,0,1,1
37,10,Asian-Pac-Islander,1,40,1,1,1
34,9,White,0,40,0,1,1
23,10,White,0,40,0,1,1
47,9,White,0,85,1,1,1
37,9,White,1,35,0,1,1
47,9,Black,0,50,0,1,1
31,14,White,1,45,1,1,1
57,13,Asian-Pac-Islander,0,45,1,1,1
44,13,White,0,50,1,1,1
64,7,Black,0,40,0,1,1
31,13,White,0,40,1,1,1
40,14,Asian-Pac-Islander,0,35,1,1,1
34,13,White,0,40,1,1,1
28,9,White,1,40,0,1,1
72,4,White,0,35,0,1,1
21,9,White,1,47,0,1,1
52,14,White,0,50,1,1,1
44,10,White,1,35,0,1,1
57,10,Asian-Pac-Islander,0,75,1,1,1
35,9,White,0,35,0,1,1
21,7,White,0,40,0,1,1
38,10,Black,0,40,0,1,1
28,14,White,1,40,0,1,1
59,14,White,1,45,1,1,1
54,6,White,0,40,0,1,1
25,10,White,0,38,0,1,1
29,6,White,0,40,0,1,1
18,9,White,1,40,0,1,1
31,9,Black,0,40,0,1,1
17,7,White,0,16,0,1,1
47,10,White,0,45,1,1,1
42,9,White,0,40,1,1,1
21,10,White,1,20,0,1,1
32,10,White,1,40,0,1,1
51,8,White,0,40,1,1,1
24,11,White,0,40,0,1,1
60,14,White,0,40,0,1,1
29,9,Black,1,40,0,1,1
24,12,White,0,30,0,1,1
43,14,White,0,50,1,1,1
64,10,White,0,50,1,1,1
53,10,White,0,40,0,1,1
64,10,White,1,40,0,1,1
41,12,White,0,40,0,1,1
30,13,White,0,40,0,1,1
25,9,White,1,25,0,1,1
27,9,White,0,50,0,1,1
30,8,Black,1,20,0,1,1
39,9,White,0,40,0,1,1
28,9,White,1,40,0,1,1
33,14,White,0,50,0,1,1
41,10,White,0,40,0,1,1
24,13,Black,1,40,0,1,1
32,10,Black,1,40,0,1,1
69,11,White,0,20,0,1,1
36,14,White,0,38,1,1,1
57,11,White,0,20,0,1,1
58,9,White,0,40,0,1,1
26,12,White,0,40,0,1,1
17,7,White,1,12,0,1,1
36,7,White,0,40,0,1,1
44,9,Black,0,40,1,1,1
39,12,White,0,45,0,1,1
41,10,White,0,40,0,1,1
24,7,White,1,20,0,1,1
54,9,White,0,40,0,1,1
26,13,White,0,30,0,1,1
39,10,White,1,38,0,1,1
27,9,White,0,40,1,1,1
25,6,White,0,40,0,1,1
32,10,White,0,40,0,1,1
30,9,White,1,40,0,1,1
50,13,White,0,40,1,1,1
66,12,White,0,7,0,1,1
25,9,White,0,40,1,1,1
48,9,White,1,16,0,1,1
23,13,White,0,7,0,1,1
70,13,White,0,35,1,1,1
20,10,White,0,40,0,1,1
18,7,Black,0,16,0,1,1
29,9,White,0,34,0,1,1
33,7,White,0,40,0,1,1
27,8,White,0,40,0,1,1
44,9,White,0,50,0,1,1
32,3,White,1,40,0,1,1
49,12,White,0,45,1,1,1
66,13,White,0,20,0,1,1
35,9,White,1,40,0,1,1
24,10,White,0,33,0,1,1
31,7,White,0,40,0,1,1
75,11,White,1,50,1,1,1
66,7,White,1,84,1,1,1
19,10,White,0,40,0,0,0
46,10,White,0,40,0,1,1
31,10,White,1,40,0,1,1
46,9,White,0,68,1,1,1
29,9,White,1,40,0,1,1
63,10,White,0,45,0,1,1
46,6,White,0,40,0,1,1
52,9,White,0,50,0,1,1
44,12,White,0,50,0,1,1
66,3,White,0,12,0,1,1
51,6,Black,0,40,0,1,1
38,13,White,0,70,0,1,1
26,14,White,1,40,0,1,1
35,13,White,0,42,0,1,1
48,10,White,1,50,0,1,1
42,10,White,1,32,0,1,1
50,6,White,0,40,0,1,1
26,14,White,1,35,0,1,1
42,13,White,0,40,1,1,1
63,13,White,0,45,1,1,1
18,7,Black,1,20,0,1,1
56,9,White,0,48,1,1,1
33,10,White,0,45,0,1,1
41,9,White,0,40,0,0,0
42,9,Black,0,45,0,1,1
37,9,White,0,45,0,1,1
42,14,White,0,48,1,1,1
18,10,White,0,40,0,0,0
62,4,Black,0,40,0,1,1
29,11,White,1,40,0,1,1
20,7,White,0,40,0,1,1
36,13,Asian-Pac-Islander,0,40,1,1,1
67,9,White,0,70,0,1,1
50,10,White,0,50,1,1,1
40,9,White,0,35,0,1,1
18,7,White,0,15,0,1,1
55,9,White,0,20,0,1,1
48,11,White,0,40,1,1,1
80,2,Asian-Pac-Islander,0,20,0,1,1
25,10,White,1,45,0,1,1
24,9,White,0,45,0,1,1
46,5,White,0,40,0,1,1
22,9,White,1,45,0,1,1
35,10,White,0,60,0,1,1
62,14,White,0,30,0,1,1
40,9,White,1,40,0,1,1
27,11,White,0,40,1,1,1
40,13,Asian-Pac-Islander,1,40,0,1,1
49,13,White,1,7,1,1,1
52,5,White,0,40,0,1,1
21,11,Black,1,40,0,1,1
41,10,White,0,60,1,1,1
35,9,White,1,48,0,1,1
22,10,White,1,20,0,1,1
71,10,White,0,4,0,1,1
73,13,White,0,40,0,0,0
33,13,White,1,40,0,1,1
38,14,White,0,50,1,1,1
19,10,White,1,20,0,1,1
29,10,White,0,45,0,1,1
26,13,White,0,40,1,1,1
56,9,White,1,40,0,1,1
29,10,White,0,50,0,1,1
40,9,White,0,40,0,1,1
52,9,Black,0,30,0,0,0
55,9,White,0,40,0,1,1
19,10,White,1,20,0,1,1
39,10,White,0,41,0,1,1
36,10,White,0,40,1,1,1
46,14,White,0,40,0,1,1
33,14,White,0,38,0,1,1
30,5,White,0,40,0,1,1
54,13,White,0,40,1,1,1
17,5,White,0,12,0,1,1
39,9,White,0,40,0,1,1
21,10,White,1,40,0,0,0
53,5,White,0,44,0,1,1
45,16,White,0,55,1,1,1
24,10,Black,1,40,0,1,1
47,14,White,0,50,1,1,1
38,9,White,1,40,0,1,1
44,9,White,0,40,0,1,1
45,13,White,0,50,1,1,1
32,9,White,0,40,0,1,1
24,10,White,1,18,0,1,1
38,9,White,0,55,0,1,1
38,9,White,0,55,0,1,1
33,12,Asian-Pac-Islander,0,30,0,1,1
50,12,White,0,40,0,1,1
40,13,Black,0,60,1,1,1
33,9,Black,1,40,0,1,1
20,9,White,0,40,0,1,1
17,8,Black,1,15,0,1,1
27,13,White,1,28,0,1,1
66,9,White,0,40,0,1,1
53,16,White,0,50,1,1,1
71,13,White,1,3,0,1,1
39,6,White,0,40,0,1,1
36,10,White,0,55,0,1,1
20,10,White,0,6,0,0,0
56,14,White,0,60,1,1,1
60,4,White,0,40,0,1,1
43,9,White,0,40,1,1,1
46,13,White,0,60,1,1,1
42,9,White,0,40,0,1,1
56,9,White,1,40,0,1,1
31,9,White,1,40,0,1,1
34,9,White,0,60,0,1,1
38,9,White,0,40,0,1,1
32,9,Amer-Indian-Eskimo,1,38,0,0,0
32,13,White,0,40,1,1,1
44,9,White,1,50,0,1,1
24,11,White,1,40,0,1,1
48,13,White,0,70,1,1,1
43,10,White,0,45,0,1,1
69,9,White,0,5,0,0,0
39,9,White,0,50,0,1,1
55,10,White,0,40,1,1,1
27,11,White,0,40,1,1,1
29,10,White,0,50,0,1,1
41,14,White,1,10,1,1,1
30,10,White,0,72,1,1,1
28,11,White,0,40,0,1,1
68,9,White,0,37,0,1,1
55,9,White,0,40,0,1,1
37,6,Black,0,65,0,1,1
55,15,White,0,55,1,1,1
60,9,White,1,8,1,1,1
44,14,White,0,40,0,1,1
45,9,White,0,40,0,1,1
37,9,White,0,40,0,1,1
58,10,White,1,20,0,0,0
47,13,White,0,60,1,1,1
18,7,White,1,10,0,1,1
23,10,White,0,38,0,1,1
35,10,White,1,40,0,1,1
61,6,White,0,40,1,1,1
54,10,White,0,98,0,1,1
21,9,White,1,19,0,1,1
53,14,White,1,40,0,1,1
46,6,White,1,15,0,1,1
56,14,White,0,40,1,1,1
46,13,White,0,50,0,1,1
36,9,White,0,40,0,1,1
54,13,White,1,80,1,1,1
35,9,White,0,40,0,1,1
26,13,White,1,35,0,1,1
49,9,White,0,47,0,1,1
60,9,White,1,99,0,1,1
55,9,Black,1,40,0,1,1
21,12,Black,1,40,0,1,1
38,10,White,0,40,1,1,1
41,14,White,0,35,0,1,1
43,10,Asian-Pac-Islander,0,40,0,1,1
54,13,White,0,40,1,1,1
46,16,White,0,40,0,1,1
20,10,Black,0,40,0,1,1
35,10,White,1,50,0,1,1
24,10,Asian-Pac-Islander,1,50,0,1,1
41,2,White,0,40,0,1,1
36,9,Black,0,40,0,1,1
40,3,White,0,10,0,1,1
23,9,White,1,40,0,1,1
37,9,White,0,50,0,1,1
71,10,White,1,24,0,1,1
36,3,Asian-Pac-Islander,0,40,0,1,1
51,10,White,1,40,1,1,1
30,9,White,0,50,0,1,1
40,9,Black,0,40,0,1,1
26,9,White,1,45,0,1,1
49,10,White,0,40,0,1,1
30,9,White,0,43,0,1,1
48,10,White,1,16,0,1,1
53,13,White,0,40,1,1,1
31,13,White,0,50,1,1,1
40,9,Black,1,40,0,1,1
21,12,White,1,40,0,0,0
38,9,White,0,40,0,1,1
37,6,White,0,84,0,0,0
34,6,Black,1,20,0,1,1
53,13,White,0,40,1,1,1
21,10,White,1,35,0,1,1
26,14,Asian-Pac-Islander,1,40,1,1,1
29,13,White,1,40,0,1,1
44,10,White,0,50,1,1,1
22,10,White,1,40,0,1,1
43,13,White,0,42,1,1,1
39,10,White,1,25,0,1,1
38,9,White,0,40,0,1,1
67,9,White,1,35,0,1,1
31,9,White,0,65,0,1,1
30,7,White,1,35,0,1,1
53,9,White,1,65,0,1,1
44,13,White,0,48,1,1,1
43,3,White,0,40,0,1,1
22,9,White,0,40,0,1,1
31,9,White,0,45,0,1,1
44,7,White,0,40,0,1,1
88,4,White,0,5,0,1,1
21,9,White,0,60,0,1,1
31,13,White,1,35,0,1,1
35,13,White,0,40,0,1,1
30,13,Black,0,55,0,1,1
48,9,White,0,40,0,1,1
68,9,White,1,16,0,0,0
64,11,White,0,50,0,1,1
49,14,Asian-Pac-Islander,0,50,1,1,1
44,16,White,0,50,0,1,1
18,7,White,0,12,0,1,1
34,9,White,0,40,0,1,1
29,9,White,1,40,0,1,1
23,9,Black,0,40,0,1,1
36,10,White,0,40,1,1,1
29,13,White,0,40,0,0,0
34,6,White,0,45,0,1,1
27,13,White,0,40,0,1,1
57,10,Black,1,40,0,1,1
24,9,White,0,40,0,1,1
54,10,White,0,60,0,1,1
18,10,White,1,20,0,1,1
25,10,Asian-Pac-Islander,0,40,0,1,1
28,10,White,0,40,0,1,1
87,9,White,0,16,0,1,1
54,14,White,1,40,0,1,1
21,9,White,0,25,0,1,1
43,3,White,1,40,0,1,1
43,9,White,0,40,0,1,1
38,9,White,0,40,0,1,1
46,9,Black,0,35,0,1,1
65,10,White,1,22,0,1,1
39,9,White,0,40,0,1,1
60,10,White,0,50,1,1,1
30,13,White,0,60,0,1,1
39,9,White,0,40,1,1,1
35,13,White,0,48,1,1,1
31,10,White,0,40,0,1,1
39,9,White,0,40,0,1,1
33,9,White,0,40,0,1,1
27,15,White,1,40,0,1,1
31,10,White,0,40,0,1,1
77,10,White,0,2,0,0,0
40,12,White,1,40,0,1,1
58,14,Asian-Pac-Islander,0,40,1,1,1
37,11,White,0,80,1,1,1
39,6,White,0,40,0,1,1
30,10,White,1,40,0,1,1
20,10,White,1,4,0,1,1
36,9,White,1,40,0,0,0
30,9,White,0,60,0,1,1
39,9,White,0,42,0,1,1
43,10,White,1,30,0,1,1
25,9,White,1,40,0,1,1
42,11,White,0,45,1,1,1
38,10,White,1,40,0,1,1
67,9,White,0,30,0,1,1
57,9,White,1,40,0,1,1
21,10,White,0,20,0,1,1
35,9,White,1,40,1,1,1
40,9,White,0,40,1,1,1
35,6,White,1,40,0,1,1
74,5,White,0,10,0,0,0
19,4,White,0,40,0,1,1
36,9,White,0,99,0,1,1
39,16,White,0,50,1,1,1
17,8,White,0,40,0,0,0
47,9,White,1,50,0,0,0
32,13,White,0,50,1,1,1
32,13,White,1,48,0,1,1
51,9,White,0,40,0,1,1
48,10,White,0,35,0,0,0
38,13,White,0,38,0,1,1
19,10,White,1,20,0,0,0
52,14,White,0,45,1,1,1
21,10,White,1,30,0,1,1
33,9,White,0,40,0,1,1
18,8,White,0,20,0,1,1
32,13,White,0,40,1,1,1
28,9,White,0,44,1,1,1
45,9,White,1,32,0,1,1
21,9,Black,1,40,0,1,1
24,10,White,1,40,0,1,1
53,13,Asian-Pac-Islander,0,40,0,1,1
54,3,White,0,55,0,1,1
28,10,White,1,40,0,1,1
20,10,White,1,30,0,0,0
23,9,White,0,40,0,1,1
33,13,White,1,40,0,1,1
45,10,White,1,40,0,1,1
47,4,White,0,72,1,1,1
35,9,White,0,48,0,1,1
20,12,White,1,20,0,1,1
35,9,White,1,40,0,1,1
50,13,White,0,40,0,1,1
40,6,White,0,40,0,1,1
50,6,White,0,32,0,1,1
33,5,White,0,50,0,1,1
37,13,White,1,44,0,1,1
37,10,White,0,40,1,1,1
25,9,White,0,50,0,1,1
17,6,Black,0,15,0,1,1
49,9,White,0,50,0,1,1
66,9,Black,1,24,0,1,1
24,9,White,1,24,0,1,1
50,1,White,0,40,0,1,1
56,13,Asian-Pac-Islander,1,40,0,1,1
68,9,White,0,40,0,1,1
65,9,White,1,40,0,1,1
67,10,White,0,18,0,1,1
17,7,White,0,18,0,1,1
27,10,White,0,38,0,1,1
47,7,Black,0,40,0,1,1
40,9,White,0,50,0,1,1
39,9,White,0,40,0,1,1
36,9,White,0,40,0,1,1
49,9,White,1,40,0,1,1
59,9,White,1,16,0,1,1
46,13,White,1,20,0,1,1
71,13,White,0,16,0,0,0
42,14,White,1,70,0,1,1
46,15,White,0,50,1,1,1
41,9,Black,1,40,0,1,1
20,10,White,1,10,0,1,1
30,7,White,0,55,0,1,1
29,10,White,0,36,0,1,1
28,13,White,0,50,0,1,1
61,9,White,1,36,0,1,1
30,13,White,0,60,1,1,1
27,10,White,0,40,0,1,1
58,10,White,0,32,0,1,1
37,4,White,0,45,0,1,1
24,11,White,0,40,0,1,1
48,5,White,0,40,0,1,1
24,13,Asian-Pac-Islander,0,16,0,1,1
47,5,White,0,48,1,1,1
33,10,Asian-Pac-Islander,1,40,0,1,1
26,13,White,0,45,0,1,1
43,13,White,0,50,1,1,1
29,12,White,0,40,0,1,1
33,10,Black,0,40,0,1,1
45,9,White,0,40,1,1,1
44,9,White,0,40,0,1,1
44,10,White,0,40,0,1,1
34,9,Black,1,40,0,1,1
25,11,White,1,36,0,1,1
59,15,Black,0,40,0,1,1
33,13,White,1,40,1,1,1
45,13,White,0,50,1,1,1
58,9,White,1,42,0,1,1
18,9,White,0,26,0,1,1
35,11,White,0,40,0,1,1
55,6,White,0,40,1,1,1
43,7,White,1,40,0,1,1
36,8,White,0,40,0,1,1
42,13,White,0,45,1,1,1
45,9,White,1,50,0,1,1
20,10,White,0,40,0,1,1
27,9,White,0,40,0,1,1
23,10,White,1,8,0,1,1
55,3,White,0,40,0,1,1
51,7,Asian-Pac-Islander,0,35,0,1,1
17,6,White,0,16,0,1,1
28,9,White,0,50,0,1,1
31,13,White,0,40,0,1,1
66,7,White,0,40,1,0,0
61,9,White,0,30,1,1,1
19,9,White,0,20,0,1,1
28,10,White,0,40,0,1,1
39,14,White,0,45,0,1,1
34,9,Black,0,40,1,1,1
53,9,White,0,40,1,1,1
54,13,White,1,40,0,1,1
44,13,White,0,35,1,1,1
34,12,White,1,40,0,1,1
41,9,White,0,60,1,1,1
26,9,White,0,40,0,1,1
38,14,White,1,40,0,1,1
28,15,White,0,45,0,1,1
63,9,White,0,40,1,1,1
51,10,White,0,40,0,1,1
53,12,Black,1,40,1,1,1
35,12,Black,1,40,0,1,1
49,13,White,0,60,0,1,1
43,10,White,0,40,1,1,1
50,9,White,0,40,1,1,1
49,10,White,1,40,0,1,1
43,9,White,0,40,1,1,1
49,15,White,0,48,0,1,1
29,11,White,1,40,0,1,1
30,11,White,1,32,0,1,1
32,9,Black,1,40,0,1,1
51,10,White,1,70,0,1,1
33,9,White,0,40,0,1,1
38,13,White,0,50,0,1,1
38,9,White,0,40,0,1,1
45,9,White,0,42,0,1,1
18,9,White,0,50,0,1,1
69,12,White,0,15,1,1,1
54,10,White,1,40,0,1,1
44,13,Asian-Pac-Islander,0,40,1,1,1
40,9,Black,1,40,0,1,1
40,9,White,0,44,0,1,1
20,10,White,0,50,0,1,1
36,9,White,0,56,1,1,1
39,13,White,0,40,1,1,1
18,7,White,0,40,0,1,1
42,9,White,0,40,0,1,1
27,10,White,0,50,0,1,1
22,10,White,0,15,1,0,0
38,9,White,0,40,0,1,1
24,10,Black,0,35,0,1,1
41,9,White,0,40,0,1,1
20,10,White,1,45,0,1,1
62,7,Black,1,40,0,1,1
31,14,White,1,40,1,1,1
35,9,White,0,45,1,1,1
58,9,White,0,40,1,1,1
20,10,Black,1,20,0,1,1
38,9,White,0,50,0,1,1
29,13,White,0,55,1,1,1
21,10,Black,1,40,0,1,1
27,4,White,1,50,0,1,1
48,13,White,0,40,0,1,1
34,9,White,1,37,1,1,1
33,5,White,0,40,0,1,1
29,9,White,1,42,0,1,1
45,11,White,1,44,0,1,1
22,10,White,0,15,0,1,1
31,10,White,0,40,0,1,1
25,10,Asian-Pac-Islander,0,40,0,1,1
59,9,White,0,40,0,1,1
18,10,White,1,30,0,0,0
18,7,White,1,20,0,1,1
42,4,White,0,99,0,1,1
42,13,White,0,52,1,1,1
26,13,Black,1,40,0,1,1
18,8,White,1,20,0,0,0
20,9,White,1,40,0,1,1
18,10,White,0,12,0,1,1
44,10,White,0,40,0,1,1
76,9,White,1,40,0,1,1
34,9,Black,1,25,0,1,1
60,10,White,0,20,0,1,1
19,10,White,0,35,0,1,1
35,9,White,0,38,1,1,1
26,9,White,0,40,0,1,1
41,13,White,1,45,1,1,1
29,13,Asian-Pac-Islander,0,1,0,1,1
24,10,White,0,35,0,1,1
39,9,White,0,40,1,1,1
58,9,Black,0,40,0,1,1
40,9,White,0,40,0,1,1
29,12,White,0,40,1,1,1
44,13,White,0,50,0,1,1
27,9,White,0,40,0,1,1
52,13,White,0,60,0,1,1
40,9,White,0,40,0,1,1
59,3,Asian-Pac-Islander,0,40,1,1,1
19,9,Black,1,35,0,1,1
23,10,White,1,37,0,1,1
32,11,White,1,35,0,1,1
34,11,White,0,40,0,1,1
62,9,White,0,42,0,1,1
68,9,White,0,50,0,1,1
64,9,White,0,50,0,1,1
33,10,White,0,40,0,1,1
64,10,White,0,20,0,1,1
42,10,White,0,40,1,1,1
60,10,White,1,40,0,1,1
35,10,White,0,50,0,1,1
33,13,Black,0,40,0,1,1
74,9,White,0,14,0,1,1
38,10,White,0,30,0,1,1
43,11,Black,0,40,0,1,1
36,13,Black,0,50,1,1,1
45,13,Asian-Pac-Islander,1,48,0,1,1
45,9,White,0,40,1,1,1
28,9,White,0,40,0,1,1
48,12,White,0,46,1,1,1
25,9,White,0,40,0,1,1
42,9,White,0,40,0,1,1
22,10,White,1,12,0,1,1
43,9,White,0,40,0,1,1
35,7,White,0,40,0,1,1
42,9,White,0,50,0,1,1
56,14,White,1,36,0,1,1
22,13,White,0,30,0,1,1
29,11,White,0,40,0,1,1
38,13,Amer-Indian-Eskimo,0,50,1,1,1
51,10,Black,1,40,0,1,1
35,13,White,0,40,1,1,1
42,11,White,0,40,1,1,1
21,10,White,0,18,0,1,1
54,9,White,0,40,0,1,1
19,10,White,1,15,0,1,1
36,13,White,1,40,1,1,1
62,10,White,0,40,1,1,1
52,6,Black,1,40,0,1,1
45,8,White,0,40,0,1,1
64,9,White,1,30,0,1,1
66,10,Black,0,40,1,1,1
53,9,White,0,40,0,1,1
36,14,White,0,60,1,1,1
37,10,White,0,35,0,1,1
17,7,White,1,4,0,1,1
34,12,White,0,50,1,1,1
28,8,White,0,40,0,1,1
23,13,White,0,40,0,1,1
18,10,White,1,20,0,0,0
28,10,White,1,15,0,1,1
32,9,White,0,32,0,1,1
17,8,White,1,30,0,1,1
51,13,White,0,40,1,1,1
41,10,White,0,40,0,1,1
58,9,White,1,43,0,1,1
31,10,White,1,18,0,1,1
28,13,White,0,40,0,1,1
21,9,White,0,50,0,1,1
44,15,White,0,50,1,1,1
31,6,White,0,55,1,1,1
39,13,White,0,55,0,1,1
30,6,White,0,40,0,1,1
56,14,White,0,40,1,1,1
41,14,White,1,50,1,1,1
24,10,White,1,40,0,1,1
33,9,White,0,44,0,1,1
36,14,Asian-Pac-Islander,0,40,1,1,1
31,9,White,0,40,1,1,1
39,10,White,0,42,1,1,1
41,13,White,0,45,0,1,1
19,10,White,0,30,0,1,1
57,12,White,1,35,0,1,1
35,9,White,0,55,1,1,1
34,9,White,0,50,1,1,1
38,9,White,0,40,0,1,1
21,13,White,0,40,1,1,1
25,9,White,0,45,0,1,1
49,7,White,0,40,0,1,1
34,13,White,0,40,1,1,1
22,9,White,1,36,0,0,0
60,10,White,0,28,0,1,1
35,9,White,1,35,1,1,1
42,13,White,0,40,1,1,1
61,14,White,1,30,0,1,1
24,13,White,1,40,0,1,1
26,9,White,0,50,0,1,1
64,4,White,0,48,1,1,1
47,14,White,0,45,1,1,1
23,7,White,0,60,0,1,1
34,10,White,0,15,0,1,1
47,6,Black,1,38,0,1,1
43,10,White,0,50,1,1,1
47,9,White,0,50,0,1,1
57,9,White,0,40,0,1,1
19,10,White,0,10,0,1,1
36,6,Asian-Pac-Islander,1,40,0,1,1
72,13,White,0,40,1,1,1
34,10,White,0,45,1,1,1
31,9,White,0,45,1,1,1
25,9,White,1,25,0,0,0
23,10,Black,1,14,0,1,1
18,7,White,0,20,0,1,1
41,10,White,0,40,1,1,1
45,10,White,0,40,0,1,1
37,6,White,0,50,1,1,1
27,13,White,1,30,0,1,1
50,9,Black,1,40,0,1,1
41,15,White,0,50,1,1,1
20,9,White,0,40,0,1,1
60,13,White,0,40,1,1,1
21,10,White,1,40,0,0,0
