,Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
8717,35,9,0,0,40,0,1,1
8718,32,9,0,0,45,0,1,1
8719,32,9,0,0,60,1,1,1
8720,36,10,0,0,55,0,1,1
8721,62,4,0,0,10,0,0,0
8722,33,9,1,0,34,0,1,1
8723,51,10,0,0,40,0,1,1
8724,29,10,0,0,40,0,1,1
8725,29,9,0,0,40,0,1,1
8726,52,10,1,1,32,0,1,1
8727,33,9,1,1,40,0,1,1
8728,32,10,0,1,40,0,1,1
8729,35,9,0,0,40,0,1,1
8730,23,13,0,1,40,0,1,1
8731,56,10,0,0,70,0,1,1
8732,41,9,0,1,40,0,1,1
8733,33,11,3,0,40,0,1,1
8734,35,13,0,0,60,1,1,1
8735,76,10,0,0,20,0,1,1
8736,38,9,0,0,50,0,1,1
8737,42,9,0,0,40,0,1,1
8738,45,14,0,0,50,1,1,1
8739,22,10,0,1,40,0,1,1
8740,30,13,0,0,65,1,1,1
8741,59,10,0,1,40,0,1,1
8742,33,13,0,0,50,0,1,1
8743,30,12,0,0,40,0,1,1
8744,43,9,0,1,40,0,1,1
8745,26,9,0,1,20,0,1,1
8746,34,14,0,0,60,1,1,1
8747,53,9,0,0,40,0,1,1
8748,26,10,0,1,40,0,1,1
8749,66,9,0,0,40,0,1,1
8750,34,5,0,0,45,0,1,1
8751,57,4,0,0,40,0,1,1
8752,30,9,0,0,40,0,1,1
8753,18,10,0,1,20,0,0,0
8754,23,13,0,0,25,0,1,1
8755,35,14,0,1,50,1,1,1
8756,40,13,0,1,40,0,1,1
8757,45,14,0,0,45,1,1,1
8758,28,9,0,0,40,0,1,1
8759,35,13,0,0,55,1,1,1
8760,17,7,0,0,40,0,0,0
8761,51,9,0,1,60,0,1,1
8762,47,10,0,0,30,0,1,1
8763,27,10,0,0,25,0,0,0
8764,24,10,1,1,48,0,1,1
8765,52,10,0,1,40,0,1,1
8766,20,9,0,0,53,0,1,1
8767,68,9,0,0,65,0,1,1
8768,35,10,0,0,45,1,1,1
8769,53,14,0,1,40,0,1,1
8770,23,10,0,0,40,0,1,1
8771,35,7,0,0,40,0,1,1
8772,21,10,1,1,20,0,1,1
8773,52,14,0,1,55,0,1,1
8774,49,10,3,0,40,1,1,1
8775,42,9,0,0,50,0,1,1
8776,35,13,0,0,37,1,1,1
8777,42,13,1,0,40,1,1,1
8778,46,10,1,1,40,1,1,1
8779,48,10,0,1,55,0,1,1
8780,48,11,0,0,40,1,1,1
8781,52,9,0,0,46,0,1,1
8782,51,13,0,0,50,1,1,1
8783,44,10,0,0,80,0,1,1
8784,74,8,0,0,20,0,1,1
8785,17,7,1,1,20,0,1,0
8786,24,9,0,0,40,0,1,1
8787,51,9,0,0,45,0,1,1
8788,43,15,0,0,55,1,1,1
8789,48,9,1,0,48,0,1,1
8790,35,9,0,0,40,0,1,1
8791,40,14,0,0,40,0,1,1
8792,52,9,1,1,43,0,1,1
8793,53,13,0,0,45,1,1,1
8794,29,9,3,1,40,0,0,0
8795,28,11,0,0,80,0,1,1
8796,33,10,1,0,40,0,1,1
8797,21,10,0,0,22,0,1,1
8798,31,10,1,0,40,0,1,1
8799,39,10,0,1,30,1,1,1
8800,44,14,0,0,30,1,1,1
8801,40,13,0,0,60,1,1,1
8802,22,13,0,0,20,0,1,1
8803,22,13,0,0,40,0,0,0
8804,60,10,0,1,70,0,1,1
8805,49,10,1,1,90,0,1,1
8806,41,10,0,0,50,0,1,1
8807,24,11,0,1,40,0,1,1
8808,26,10,0,1,40,0,1,1
8809,55,9,0,1,40,0,1,1
8810,36,9,0,0,41,0,1,1
8811,49,10,0,0,40,0,1,1
8812,23,9,0,1,20,0,1,1
8813,23,9,0,1,35,0,1,1
8814,64,9,0,0,30,1,1,1
8815,50,14,0,0,50,1,1,1
8816,23,10,0,0,50,0,1,1
8817,28,13,0,0,40,1,1,1
8818,31,9,0,0,50,0,1,1
8819,30,10,0,1,40,0,1,1
8820,44,8,0,0,40,0,1,1
8821,24,9,0,0,40,0,1,1
8822,19,10,0,0,20,0,1,1
8823,20,10,0,1,40,0,1,1
8824,30,13,0,0,40,1,1,1
8825,36,10,0,1,40,0,1,1
8826,28,8,0,1,40,0,1,1
8827,58,13,0,1,40,1,1,1
8828,48,9,0,0,40,0,1,1
8829,35,13,0,1,55,0,1,1
8830,53,9,0,0,30,0,1,1
8831,55,5,0,1,40,0,1,1
8832,24,9,1,0,40,0,1,1
8833,28,9,0,0,40,0,1,1
8834,31,14,0,1,45,0,1,1
8835,23,10,0,1,40,0,1,1
8836,22,10,1,1,40,0,0,0
8837,77,15,0,0,25,0,0,0
8838,38,6,0,1,40,0,1,1
8839,20,11,1,1,15,0,0,0
8840,31,9,0,0,40,1,1,1
8841,29,5,0,0,40,0,1,1
8842,20,10,0,0,40,0,1,1
8843,62,9,0,0,20,0,1,1
8844,28,14,3,0,54,0,1,1
8845,49,5,0,0,40,0,1,1
8846,34,13,1,1,35,0,1,1
8847,51,13,0,0,8,0,1,1
8848,32,9,0,0,40,0,1,1
8849,44,9,0,0,40,0,1,1
8850,40,13,0,0,50,1,1,1
8851,62,9,0,0,40,1,0,0
8852,37,9,0,0,60,0,1,1
8853,26,13,0,0,50,0,1,1
8854,37,9,0,1,25,0,1,1
8855,62,14,0,0,40,1,1,1
8856,46,15,0,0,40,0,1,1
8857,51,9,0,0,60,1,1,1
8858,42,14,0,0,50,0,1,1
8859,61,13,0,0,44,1,1,1
8860,65,9,0,0,40,0,1,1
8861,44,13,3,0,40,1,1,1
8862,22,10,0,1,38,0,1,1
8863,50,9,0,0,40,0,1,1
8864,19,10,0,0,8,0,1,1
8865,44,9,1,0,60,0,1,1
8866,29,13,0,0,40,0,1,1
8867,48,11,0,0,40,1,1,1
8868,55,9,0,0,80,0,1,1
8869,78,9,0,0,40,0,0,0
8870,43,10,0,0,40,0,1,1
8871,47,9,0,0,40,0,1,1
8872,22,10,0,0,30,0,1,1
8873,47,9,3,1,28,0,1,1
8874,24,13,0,1,50,0,1,1
8875,26,13,0,1,40,0,0,0
8876,38,14,0,0,50,0,1,1
8877,39,14,0,1,40,1,1,1
8878,24,6,0,1,40,0,1,1
8879,31,9,0,0,40,1,1,1
8880,65,9,3,0,40,0,1,1
8881,19,9,2,1,78,0,1,1
8882,45,12,0,1,56,1,1,1
8883,33,9,0,0,50,1,1,1
8884,61,13,1,1,40,0,1,1
8885,55,9,0,0,45,0,1,1
8886,27,12,0,1,42,0,1,1
8887,29,9,0,0,36,0,1,1
8888,40,13,0,1,60,1,1,1
8889,36,9,1,0,40,0,1,1
8890,23,13,0,0,30,0,1,1
8891,49,9,0,0,50,0,1,1
8892,39,9,0,0,40,0,1,1
8893,47,14,0,0,40,1,1,1
8894,40,10,0,1,40,1,1,1
8895,40,13,0,0,55,1,1,1
8896,46,14,0,0,20,0,1,1
8897,35,9,0,0,40,0,1,1
8898,19,9,0,1,30,0,1,1
8899,42,14,0,0,40,1,1,1
8900,64,13,0,0,40,0,0,0
8901,49,7,0,0,40,0,1,1
8902,44,13,1,1,35,0,1,1
8903,64,9,0,0,60,1,1,1
8904,23,9,0,0,60,0,1,1
8905,22,9,0,0,40,0,1,1
8906,22,9,0,1,40,0,1,1
8907,43,12,1,0,40,0,1,1
8908,34,13,0,0,37,0,1,1
8909,21,10,0,1,30,0,1,1
8910,21,9,1,0,40,0,1,1
8911,34,10,1,1,40,0,1,1
8912,68,14,0,1,20,0,1,1
8913,45,14,0,0,52,1,1,1
8914,33,9,0,0,38,0,1,1
8915,41,13,0,0,40,1,1,1
8916,19,10,0,1,45,0,0,0
8917,30,4,0,0,40,0,1,1
8918,69,15,0,0,40,1,1,1
8919,25,13,0,0,44,0,1,1
8920,36,10,0,1,30,0,1,1
8921,20,10,0,0,40,0,0,0
8922,38,10,0,1,40,0,1,1
8923,40,9,0,0,50,1,1,1
8924,59,9,0,0,40,1,1,1
8925,36,7,4,0,40,0,1,1
8926,33,13,0,0,40,1,1,1
8927,31,12,0,0,40,0,1,1
8928,51,7,0,1,35,0,1,1
8929,31,13,0,0,35,0,1,1
8930,48,2,0,0,52,0,1,1
8931,52,9,0,1,40,0,1,1
8932,41,9,0,0,44,0,1,1
8933,40,14,0,1,40,0,1,1
8934,53,9,0,0,45,0,1,1
8935,24,10,0,0,40,0,1,1
8936,38,13,0,0,48,0,1,1
8937,53,10,0,1,40,0,1,1
8938,70,9,0,0,40,0,1,1
8939,58,7,0,0,40,0,1,1
8940,54,9,0,1,40,0,1,1
8941,44,11,0,1,40,1,1,1
8942,42,9,1,0,40,0,1,1
8943,47,14,0,0,50,1,1,1
8944,34,13,0,1,20,1,1,1
8945,39,10,0,0,84,1,1,1
8946,52,9,0,0,40,1,1,1
8947,21,9,3,1,40,0,1,1
8948,57,9,0,0,70,0,1,1
8949,71,9,0,0,3,0,1,1
8950,28,13,0,0,40,1,1,1
8951,21,10,0,1,35,0,1,1
8952,38,8,0,0,40,0,1,1
8953,21,10,3,0,22,0,0,0
8954,47,13,0,0,48,0,1,1
8955,85,14,0,1,5,0,1,1
8956,53,3,0,0,40,0,1,1
8957,54,9,0,0,40,1,1,1
8958,53,9,0,0,34,0,1,1
8959,46,13,0,0,40,1,1,1
8960,46,10,0,0,40,1,1,1
8961,36,9,0,0,60,1,1,1
8962,73,9,0,1,15,0,1,1
8963,23,13,0,1,45,0,1,1
8964,42,10,0,1,45,1,1,1
8965,39,9,0,0,40,1,1,1
8966,34,9,0,0,48,0,1,1
8967,57,10,0,0,40,0,1,1
8968,49,9,0,1,60,0,1,1
8969,20,10,0,0,40,0,1,1
8970,45,10,0,0,40,0,1,1
8971,64,9,0,1,40,0,1,1
8972,19,9,0,0,40,0,1,1
8973,19,4,0,0,40,0,1,1
8974,17,8,0,1,20,0,1,1
8975,67,9,0,0,40,0,1,1
8976,22,9,0,0,50,0,1,1
8977,41,10,0,0,50,0,1,1
8978,22,13,0,1,45,0,1,1
8979,38,13,0,1,40,0,1,1
8980,40,14,0,0,50,0,1,1
8981,23,9,0,0,40,0,1,1
8982,90,9,3,0,40,0,1,1
8983,18,10,0,1,25,0,1,1
8984,31,13,3,0,35,0,1,1
8985,34,11,0,0,55,0,1,1
8986,44,9,1,0,40,1,1,1
8987,17,6,4,1,35,0,1,1
8988,67,4,0,1,6,0,0,0
8989,21,9,0,0,40,0,1,1
8990,57,3,1,0,40,0,1,1
8991,26,13,0,1,40,0,1,1
8992,33,10,0,0,40,1,1,1
8993,43,9,0,1,40,0,1,1
8994,35,14,0,1,35,0,1,1
8995,46,9,0,1,80,0,1,1
8996,48,13,0,0,60,1,1,1
8997,52,12,0,0,40,0,1,1
8998,28,10,0,0,35,0,1,1
8999,35,11,0,0,40,1,1,1
9000,17,7,0,1,40,0,1,1
9001,47,13,0,0,60,1,1,1
9002,38,13,0,0,45,0,1,1
9003,34,13,0,0,40,1,1,1
9004,36,10,0,1,40,0,1,1
9005,47,10,0,0,21,0,1,1
9006,58,16,0,0,60,1,1,1
9007,46,6,0,1,40,0,1,1
9008,28,9,1,1,20,0,1,1
9009,46,10,0,0,55,1,1,1
9010,35,9,0,0,40,0,1,1
9011,27,13,0,1,40,0,1,1
9012,41,10,0,0,40,1,1,1
9013,22,13,0,0,40,0,1,1
9014,20,10,0,1,40,0,1,1
9015,32,10,0,0,48,0,1,1
9016,29,10,0,0,44,0,1,1
9017,23,12,0,1,15,0,1,1
9018,81,6,0,0,45,0,1,1
9019,17,6,0,1,20,0,1,1
9020,40,13,0,0,40,1,1,1
9021,19,10,0,0,30,0,1,1
9022,50,14,0,0,20,0,1,1
9023,42,10,0,0,45,0,1,1
9024,18,6,0,0,16,0,1,1
9025,38,10,0,0,40,0,1,1
9026,67,5,0,1,32,0,1,1
9027,55,9,0,0,48,1,1,1
9028,46,15,0,0,45,1,1,1
9029,31,14,0,1,40,1,1,1
9030,23,12,0,1,30,0,0,0
9031,30,9,0,0,40,0,1,1
9032,23,10,0,0,40,0,0,0
9033,52,10,0,0,40,1,1,1
9034,63,9,0,1,45,0,1,1
9035,69,9,0,0,28,0,1,1
9036,40,12,0,0,80,1,1,1
9037,33,8,0,0,40,0,1,1
9038,81,15,0,0,45,1,1,1
9039,71,11,0,0,28,0,1,1
9040,26,6,0,0,40,0,1,1
9041,51,14,0,1,32,1,1,1
9042,26,9,1,0,40,0,1,1
9043,56,14,0,1,70,0,1,1
9044,18,7,4,0,25,0,1,1
9045,43,10,0,0,37,0,1,1
9046,46,14,0,0,60,1,1,1
9047,30,13,0,1,40,0,1,1
9048,34,5,1,1,35,0,1,1
9049,36,9,3,0,60,0,1,1
9050,44,10,1,0,40,0,1,1
9051,38,10,0,0,48,0,1,1
9052,43,15,0,0,20,0,1,1
9053,46,13,0,1,40,0,1,1
9054,22,10,3,0,20,0,0,0
9055,61,9,0,0,38,0,1,1
9056,31,13,0,0,40,0,1,1
9057,41,9,0,0,50,0,1,1
9058,25,13,0,1,60,0,1,1
9059,34,10,2,0,40,0,1,1
9060,39,11,0,1,32,0,1,1
9061,20,9,0,1,40,0,1,1
9062,45,10,0,1,32,0,1,1
9063,18,9,0,1,30,0,1,1
9064,27,10,1,1,37,0,1,1
9065,33,6,0,0,40,0,1,1
9066,42,9,0,0,50,0,1,1
9067,49,9,0,0,40,0,1,1
9068,36,13,0,0,40,0,1,1
9069,28,11,0,1,40,0,1,1
9070,56,12,0,1,30,0,1,1
9071,18,7,0,1,18,0,1,1
9072,65,10,0,0,40,1,1,1
9073,17,6,0,0,30,0,1,1
9074,27,13,0,0,50,1,1,1
9075,23,13,1,1,30,0,1,1
9076,39,7,0,0,1,0,1,1
9077,46,9,0,0,45,0,1,1
9078,32,9,0,0,70,0,1,1
9079,34,13,3,1,40,0,1,1
9080,26,11,0,0,40,0,1,1
9081,80,9,0,1,14,0,0,0
9082,61,6,0,1,36,0,1,1
9083,19,10,0,0,40,0,0,0
9084,31,11,0,0,48,0,1,1
9085,56,9,0,0,40,0,1,1
9086,23,9,0,0,20,0,1,1
9087,48,10,0,0,45,0,1,1
9088,73,10,0,0,20,1,1,1
9089,29,9,1,0,40,0,0,0
9090,28,11,1,0,40,0,1,1
9091,48,7,1,1,10,0,0,0
9092,41,11,0,0,42,0,1,1
9093,28,10,0,0,50,1,1,1
9094,37,11,0,0,45,0,1,1
9095,20,10,0,1,35,0,1,1
9096,45,11,0,1,48,1,1,1
9097,34,13,0,0,45,1,1,1
9098,72,11,0,0,45,1,1,1
9099,54,10,0,0,40,1,1,1
9100,24,13,0,1,40,0,1,1
9101,23,12,3,1,30,0,1,1
9102,21,10,0,0,40,0,0,0
9103,49,10,1,1,40,0,1,1
9104,45,9,0,1,35,0,1,1
9105,41,9,0,0,36,0,1,1
9106,51,10,1,1,40,1,1,1
9107,40,10,0,1,40,0,1,1
9108,29,14,0,0,50,0,1,1
9109,26,5,0,0,35,0,1,1
9110,59,7,0,0,40,0,1,1
9111,36,10,0,1,40,0,1,1
9112,48,13,0,0,55,1,1,1
9113,22,10,0,1,16,0,1,1
9114,52,5,0,0,45,1,1,1
9115,39,9,0,1,47,0,1,1
9116,25,9,0,0,40,0,1,1
9117,37,11,0,0,60,1,1,1
9118,37,10,0,0,40,1,1,1
9119,33,13,0,0,60,0,1,1
9120,48,13,0,0,38,1,1,1
9121,29,11,0,0,40,0,1,1
9122,59,9,0,1,40,0,1,1
9123,48,9,0,1,40,0,1,1
9124,49,2,0,1,40,0,1,1
9125,23,11,0,0,40,0,1,1
9126,26,10,0,0,45,0,1,1
9127,34,9,0,0,40,0,1,1
9128,20,10,0,0,40,0,0,0
9129,39,9,0,0,40,1,1,1
9130,50,10,0,0,40,0,1,1
9131,54,9,0,0,60,1,1,1
9132,37,9,0,0,40,0,1,1
9133,34,10,0,0,35,0,1,1
9134,23,13,3,0,20,0,1,1
9135,20,10,1,1,40,0,0,0
9136,37,10,0,0,70,0,1,1
9137,19,10,0,0,25,0,0,0
9138,35,13,0,0,50,1,1,1
9139,24,13,0,1,40,0,1,1
9140,23,12,1,0,20,0,1,1
9141,23,13,1,1,32,0,1,1
9142,27,10,4,1,32,0,1,1
9143,25,9,0,1,50,0,1,1
9144,27,15,1,1,80,0,1,1
9145,68,9,0,0,23,0,0,0
9146,45,11,0,1,40,0,1,1
9147,55,10,0,0,40,0,1,1
9148,46,13,0,0,50,0,1,1
9149,31,9,0,0,50,0,1,1
9150,33,9,2,0,40,0,1,1
9151,40,10,0,0,50,0,1,1
9152,23,14,0,1,10,0,1,1
9153,39,9,0,0,50,0,1,1
9154,32,9,0,0,40,1,1,1
9155,55,10,0,0,50,0,1,1
9156,46,10,0,1,50,0,1,1
9157,29,12,2,0,25,0,1,1
9158,49,14,0,1,35,1,1,1
9159,59,9,0,0,50,0,1,1
9160,30,11,0,0,40,0,1,1
9161,47,9,0,0,40,0,1,1
9162,58,4,0,1,40,0,1,1
9163,58,2,0,0,40,0,1,1
9164,20,9,0,0,25,0,1,1
9165,43,10,0,1,30,0,1,1
9166,19,10,0,1,40,0,1,1
9167,40,14,0,0,40,1,1,1
9168,23,10,0,0,20,0,1,1
9169,61,8,1,1,40,0,1,1
9170,54,13,0,0,60,1,1,1
9171,32,14,0,0,60,1,1,1
9172,25,9,0,0,36,0,1,1
9173,30,9,0,0,42,0,1,1
9174,19,9,0,0,38,0,1,1
9175,23,13,0,0,40,0,0,0
9176,65,11,0,0,35,0,1,1
9177,25,13,0,0,44,0,1,1
9178,21,9,0,0,35,0,1,1
9179,48,5,0,0,40,0,1,1
9180,23,9,0,0,40,0,1,1
9181,24,10,0,1,40,0,1,1
9182,30,13,0,0,60,0,1,1
9183,31,14,0,1,45,0,1,1
9184,58,8,0,0,40,0,1,1
9185,33,16,0,0,50,1,1,1
9186,32,13,0,0,52,1,1,1
9187,29,13,3,1,45,1,1,1
9188,61,9,0,1,99,0,1,1
9189,43,10,0,0,44,1,1,1
9190,38,11,0,0,40,0,1,1
9191,17,7,0,1,15,0,1,1
9192,36,10,0,1,40,1,1,1
9193,45,10,0,0,40,1,1,1
9194,62,14,0,0,55,0,1,1
9195,46,11,0,1,20,0,1,1
9196,42,15,0,0,38,0,1,1
9197,31,10,0,0,50,0,1,1
9198,42,12,0,0,40,0,1,1
9199,37,13,0,0,40,1,1,1
9200,51,9,0,0,42,1,1,1
9201,45,10,0,0,40,0,1,1
9202,73,9,0,1,20,1,1,1
9203,19,9,0,1,55,0,1,1
9204,29,13,0,0,40,0,1,1
9205,39,15,1,1,70,1,1,1
9206,32,12,0,0,45,1,1,1
9207,46,10,0,0,40,0,1,1
9208,42,15,0,0,65,1,1,1
9209,24,9,1,0,40,0,1,1
9210,41,13,0,0,45,1,1,1
9211,64,9,0,1,24,0,0,0
9212,28,10,0,0,40,0,1,1
9213,57,9,0,0,40,0,1,1
9214,29,6,0,0,45,1,1,1
9215,35,9,0,1,40,0,1,1
9216,39,13,0,1,30,1,1,1
9217,38,9,0,0,40,0,1,1
9218,40,13,0,0,40,0,1,1
9219,49,9,0,1,40,0,1,1
9220,32,9,0,1,50,0,1,1
9221,40,10,0,1,30,0,1,1
9222,29,12,0,1,37,0,1,1
9223,36,10,0,1,25,0,1,1
9224,47,10,0,0,42,1,1,1
9225,23,10,0,1,40,0,1,1
9226,41,10,0,0,40,0,1,1
9227,41,14,0,1,50,1,1,1
9228,18,8,0,0,22,0,1,1
9229,34,12,1,1,40,0,1,1
9230,38,9,0,0,50,0,1,1
9231,34,9,0,0,50,1,1,1
9232,62,9,0,0,40,0,1,1
9233,66,9,0,1,45,0,1,1
9234,18,9,0,0,40,0,1,1
9235,41,9,0,0,40,0,1,1
9236,42,10,0,0,30,0,1,1
9237,45,12,0,0,45,0,1,1
9238,24,13,0,1,60,0,1,1
9239,60,9,1,0,40,0,1,1
9240,39,9,0,0,40,0,1,1
9241,44,13,0,0,40,1,1,1
9242,29,10,0,0,45,0,1,1
9243,37,13,1,0,48,0,1,1
9244,21,9,0,0,12,0,1,1
9245,48,13,0,0,40,1,1,1
9246,36,13,0,0,40,1,1,1
9247,23,13,0,0,40,0,1,1
9248,49,13,0,0,50,1,1,1
9249,29,13,0,1,40,0,1,1
9250,34,10,0,0,40,0,1,1
9251,72,11,0,1,40,0,0,0
9252,29,7,1,0,40,0,1,1
9253,45,13,0,1,30,0,1,1
9254,29,7,0,0,52,0,1,1
9255,37,12,0,1,40,0,1,1
9256,42,12,0,0,44,1,1,1
9257,70,9,0,0,6,0,0,0
9258,43,13,0,0,40,1,1,1
9259,63,9,0,0,48,0,1,1
9260,64,10,0,0,35,0,1,1
9261,38,13,0,0,60,0,1,1
9262,24,10,3,1,40,0,1,1
9263,29,9,0,0,30,0,1,1
9264,30,12,1,1,40,0,1,1
9265,66,9,0,0,40,0,1,1
9266,25,13,0,0,40,0,1,1
9267,39,9,0,0,40,1,1,1
9268,22,13,0,1,30,0,1,1
9269,31,10,0,1,40,0,1,1
9270,29,4,0,0,40,0,1,1
9271,52,11,0,0,40,0,1,1
9272,51,12,0,1,40,0,1,1
9273,40,9,1,0,40,0,1,1
9274,57,10,0,1,40,1,0,0
9275,64,10,0,1,60,0,1,1
9276,31,9,0,1,28,0,1,1
9277,74,4,0,0,40,0,1,1
9278,43,10,1,1,30,0,1,1
9279,80,14,0,0,54,1,1,1
9280,28,13,0,0,50,1,1,1
9281,77,4,0,1,40,0,1,1
9282,68,9,1,1,24,0,1,1
9283,51,9,0,1,38,0,1,1
9284,21,9,0,1,40,0,1,1
9285,43,8,0,0,40,0,1,1
9286,42,9,0,0,40,0,1,1
9287,48,14,0,1,40,0,1,1
9288,30,7,0,0,40,0,1,1
9289,34,4,0,1,40,0,0,0
9290,32,9,0,0,42,0,1,1
9291,56,9,0,0,40,0,1,1
9292,50,10,0,0,40,0,1,1
9293,40,9,1,0,40,0,1,1
9294,23,7,1,1,40,0,1,1
9295,54,10,1,1,40,0,1,1
9296,28,9,0,1,40,0,1,1
9297,34,10,0,1,40,1,1,1
9298,48,16,0,0,60,1,1,1
9299,56,10,0,0,99,0,1,1
9300,31,9,0,0,42,0,1,1
9301,42,13,0,1,50,0,1,1
9302,36,9,3,1,35,0,1,1
9303,52,13,0,0,40,0,1,1
9304,55,6,0,0,40,0,1,1
9305,25,7,0,0,30,0,1,1
9306,35,9,0,0,40,0,1,1
9307,51,11,0,0,99,1,1,1
9308,19,10,3,1,40,0,1,1
9309,59,7,0,1,40,0,1,1
9310,19,10,0,1,80,0,1,1
9311,46,14,0,1,40,0,1,1
9312,32,9,1,0,45,0,0,0
9313,46,15,0,0,40,1,1,1
9314,26,10,0,0,25,0,1,1
9315,55,9,1,1,36,0,1,1
9316,28,9,0,1,40,0,1,1
9317,61,12,3,0,40,1,1,1
9318,35,12,0,0,40,1,1,1
9319,21,10,0,0,40,0,0,0
9320,52,10,0,0,35,0,1,1
9321,21,10,0,0,8,0,1,1
9322,33,11,0,0,40,0,1,1
9323,38,11,0,0,50,0,1,1
9324,44,9,0,1,60,0,1,1
9325,29,13,0,0,50,1,1,1
9326,39,9,0,0,40,0,1,1
9327,32,9,0,0,60,0,1,1
9328,47,9,1,1,55,0,1,1
9329,28,12,0,0,35,0,1,1
9330,59,10,0,0,55,1,1,1
9331,38,13,0,0,48,1,1,1
9332,23,13,0,1,15,0,1,1
9333,44,13,0,0,40,1,1,1
9334,55,14,0,0,40,1,1,1
9335,65,13,0,0,60,1,1,1
9336,19,10,0,1,14,0,1,1
9337,58,7,0,0,35,0,1,1
9338,49,14,4,1,20,0,1,1
9339,44,13,0,0,40,1,1,1
9340,44,9,0,1,35,0,1,1
9341,33,10,0,0,40,1,1,1
9342,38,9,0,1,50,0,1,1
9343,37,9,0,0,54,1,1,1
9344,30,9,0,0,40,0,1,1
9345,28,14,0,0,40,0,1,1
9346,27,14,0,0,55,0,1,1
9347,49,13,0,1,40,1,1,1
9348,28,13,0,0,40,0,1,1
9349,61,7,0,0,40,1,1,1
9350,41,11,0,0,40,0,1,1
9351,20,10,0,0,30,0,1,1
9352,40,15,0,0,50,1,1,1
9353,57,13,0,0,60,1,1,1
9354,36,13,0,1,50,0,0,0
9355,62,9,0,0,40,0,1,1
9356,31,2,0,0,40,0,1,1
9357,31,7,0,1,40,0,1,1
9358,68,9,0,1,48,0,1,1
9359,18,9,0,1,19,0,1,1
9360,30,13,1,0,40,0,1,1
9361,42,13,0,1,12,0,0,0
9362,38,9,0,0,44,0,1,1
9363,19,9,0,0,37,0,1,1
9364,22,10,0,1,40,0,1,1
9365,46,9,1,0,40,0,1,1
9366,57,3,0,0,40,0,1,1
9367,65,9,0,0,10,0,0,0
9368,18,9,0,0,40,0,1,1
9369,67,9,0,1,45,0,1,1
9370,28,10,0,1,40,0,1,1
9371,30,13,0,1,24,1,1,1
9372,20,9,0,0,40,0,1,1
9373,32,10,0,1,15,0,1,1
9374,35,10,3,0,40,0,1,1
9375,38,9,0,0,50,1,1,1
9376,23,11,0,1,40,0,1,1
9377,64,10,0,0,35,0,1,1
9378,33,13,0,0,40,1,1,1
9379,24,10,0,1,35,0,1,1
9380,18,9,0,0,20,0,0,0
9381,40,13,1,1,35,0,0,0
9382,27,9,1,1,40,0,0,0
9383,51,13,0,1,25,0,1,1
9384,27,9,0,1,25,0,1,1
9385,48,14,0,0,40,1,1,1
9386,27,10,4,0,40,0,1,1
9387,24,13,0,1,60,0,1,1
9388,31,9,0,0,45,0,1,1
9389,42,10,0,1,40,0,1,1
9390,51,9,1,0,50,0,1,1
9391,41,10,0,0,40,1,1,1
9392,26,13,0,0,44,0,1,1
9393,69,4,0,1,40,0,1,1
9394,63,4,0,0,44,1,1,1
9395,35,10,0,0,48,1,1,1
9396,35,13,0,0,45,0,1,1
9397,62,9,0,0,60,0,1,1
9398,26,9,0,1,62,0,1,1
9399,63,9,0,0,40,1,1,1
9400,23,8,0,0,45,0,1,1
9401,43,9,0,1,35,0,1,1
9402,44,10,0,0,35,1,1,1
9403,56,9,0,0,40,1,1,1
9404,54,14,0,0,40,1,1,1
9405,32,13,0,0,50,0,1,1
9406,42,9,0,0,50,1,1,1
9407,37,9,0,0,40,1,1,1
9408,24,9,0,0,40,0,1,1
9409,42,9,0,0,40,0,1,1
9410,21,9,0,1,19,0,1,1
9411,30,10,0,1,40,0,1,1
9412,43,10,0,0,75,1,1,1
9413,19,10,0,1,35,0,1,1
9414,30,9,3,0,40,0,1,1
9415,26,9,1,0,40,0,1,1
9416,38,13,0,1,45,0,1,1
9417,74,9,0,0,30,0,0,0
9418,54,13,0,0,40,1,1,1
9419,20,9,0,0,40,0,1,1
9420,22,10,0,1,15,0,1,1
9421,40,9,0,0,75,1,1,1
9422,23,10,0,1,20,0,1,1
9423,22,10,0,0,20,0,1,1
9424,18,5,4,1,40,0,1,1
9425,24,14,3,0,20,0,1,1
9426,30,13,0,0,50,0,1,1
9427,38,13,0,0,41,1,1,1
9428,27,9,3,0,60,0,1,1
9429,21,10,0,1,55,0,1,1
9430,43,13,0,0,40,1,1,1
9431,26,9,0,0,40,0,1,1
9432,38,6,0,1,50,0,1,1
9433,58,9,0,0,40,0,1,1
9434,17,7,0,1,36,0,1,1
9435,63,9,0,0,50,1,1,1
9436,36,13,0,0,40,1,1,1
9437,21,10,0,0,50,0,0,0
9438,21,10,0,0,48,0,1,1
9439,51,11,0,0,46,1,1,1
9440,51,3,0,0,70,0,1,1
9441,43,12,0,0,30,0,1,1
9442,47,9,0,0,65,1,1,1
9443,68,14,0,0,24,0,1,1
9444,18,7,0,0,23,0,1,1
9445,34,9,0,0,40,1,1,1
9446,49,9,0,0,40,0,1,1
9447,65,13,0,0,30,0,1,1
9448,19,9,1,0,40,0,1,1
9449,59,9,0,1,60,1,1,1
9450,29,13,0,0,40,0,1,1
